State,Region,Product,ds,y
Louisiana,North Lake,Term Life,2014-04-01,20.69
Louisiana,North Lake,Term Life,2014-07-01,10.55
Louisiana,North Lake,Term Life,2014-10-01,16.34
Louisiana,North Lake,Term Life,2015-01-01,2.67
Louisiana,North Lake,Term Life,2015-04-01,21.88
Louisiana,North Lake,Term Life,2015-07-01,24.95
Louisiana,North Lake,Term Life,2015-10-01,10.14
Louisiana,North Lake,Term Life,2016-01-01,19.69
Louisiana,North Lake,Term Life,2016-04-01,12.55
Louisiana,North Lake,Term Life,2016-07-01,15.15
Louisiana,North Lake,Term Life,2016-10-01,16.38
Louisiana,North Lake,Term Life,2017-01-01,19.78
Louisiana,North Lake,Term Life,2017-04-01,11.32
Louisiana,North Lake,Term Life,2017-07-01,20.7
Louisiana,North Lake,Term Life,2017-10-01,8.59
Louisiana,North Lake,Whole Life,1998-01-01,161.18
Louisiana,North Lake,Whole Life,1998-04-01,183.87
Louisiana,North Lake,Whole Life,1998-07-01,100.49
Louisiana,North Lake,Whole Life,1998-10-01,79.88
Louisiana,North Lake,Whole Life,1999-01-01,118.25
Louisiana,North Lake,Whole Life,1999-04-01,90.61
Louisiana,North Lake,Whole Life,1999-07-01,63.81
Louisiana,North Lake,Whole Life,1999-10-01,103.68
Louisiana,North Lake,Whole Life,2000-01-01,169.77
Louisiana,North Lake,Whole Life,2000-04-01,97.29
Louisiana,North Lake,Whole Life,2000-07-01,60.04
Louisiana,North Lake,Whole Life,2000-10-01,108.22
Louisiana,North Lake,Whole Life,2001-01-01,175.53
Louisiana,North Lake,Whole Life,2001-04-01,119.65
Louisiana,North Lake,Whole Life,2001-07-01,52.53
Louisiana,North Lake,Whole Life,2001-10-01,101.06
Louisiana,North Lake,Whole Life,2002-01-01,179.1
Louisiana,North Lake,Whole Life,2002-04-01,106.83
Louisiana,North Lake,Whole Life,2002-07-01,67.34
Louisiana,North Lake,Whole Life,2002-10-01,104.93
Louisiana,North Lake,Whole Life,2003-01-01,155.49
Louisiana,North Lake,Whole Life,2003-04-01,117.98
Louisiana,North Lake,Whole Life,2003-07-01,81.77
Louisiana,North Lake,Whole Life,2003-10-01,62.72
Louisiana,North Lake,Whole Life,2004-01-01,201.35
Louisiana,North Lake,Whole Life,2004-04-01,129.85
Louisiana,North Lake,Whole Life,2004-07-01,54.62
Louisiana,North Lake,Whole Life,2004-10-01,89.84
Louisiana,North Lake,Whole Life,2005-01-01,140.72
Louisiana,North Lake,Whole Life,2005-04-01,76.59
Louisiana,North Lake,Whole Life,2005-07-01,73.92
Louisiana,North Lake,Whole Life,2005-10-01,70.3
Louisiana,North Lake,Whole Life,2006-01-01,136.87
Louisiana,North Lake,Whole Life,2006-04-01,96.8
Louisiana,North Lake,Whole Life,2006-07-01,71.56
Louisiana,North Lake,Whole Life,2006-10-01,65.78
Louisiana,North Lake,Whole Life,2007-01-01,153.88
Louisiana,North Lake,Whole Life,2007-04-01,146.4
Louisiana,North Lake,Whole Life,2007-07-01,44.28
Louisiana,North Lake,Whole Life,2007-10-01,57.46
Louisiana,North Lake,Whole Life,2008-01-01,183.93
Louisiana,North Lake,Whole Life,2008-04-01,94.69
Louisiana,North Lake,Whole Life,2008-07-01,67.57
Louisiana,North Lake,Whole Life,2008-10-01,87.07
Louisiana,North Lake,Whole Life,2009-01-01,134.41
Louisiana,North Lake,Whole Life,2009-04-01,99.24
Louisiana,North Lake,Whole Life,2009-07-01,63.27
Louisiana,North Lake,Whole Life,2009-10-01,100.74
Louisiana,North Lake,Whole Life,2010-01-01,145.74
Louisiana,North Lake,Whole Life,2010-04-01,111.27
Louisiana,North Lake,Whole Life,2010-07-01,68.18
Louisiana,North Lake,Whole Life,2010-10-01,110.0
Louisiana,North Lake,Whole Life,2011-01-01,188.31
Louisiana,North Lake,Whole Life,2011-04-01,102.24
Louisiana,North Lake,Whole Life,2011-07-01,52.51
Louisiana,North Lake,Whole Life,2011-10-01,105.54
Louisiana,North Lake,Whole Life,2012-01-01,102.73
Louisiana,North Lake,Whole Life,2012-04-01,72.74
Louisiana,North Lake,Whole Life,2012-07-01,53.18
Louisiana,North Lake,Whole Life,2012-10-01,117.25
Louisiana,North Lake,Whole Life,2013-01-01,189.36
Louisiana,North Lake,Whole Life,2013-04-01,99.5
Louisiana,North Lake,Whole Life,2013-07-01,48.02
Louisiana,North Lake,Whole Life,2013-10-01,101.72
Louisiana,North Lake,Whole Life,2014-01-01,149.32
Louisiana,North Lake,Whole Life,2014-04-01,104.37
Louisiana,North Lake,Whole Life,2014-07-01,50.16
Louisiana,North Lake,Whole Life,2014-10-01,87.42
Louisiana,North Lake,Whole Life,2015-01-01,138.66
Louisiana,North Lake,Whole Life,2015-04-01,119.74
Louisiana,North Lake,Whole Life,2015-07-01,61.76
Louisiana,North Lake,Whole Life,2015-10-01,86.47
Louisiana,North Lake,Whole Life,2016-01-01,171.77
Louisiana,North Lake,Whole Life,2016-04-01,90.85
Louisiana,North Lake,Whole Life,2016-07-01,59.24
Louisiana,North Lake,Whole Life,2016-10-01,111.15
Louisiana,North Lake,Whole Life,2017-01-01,179.69
Louisiana,North Lake,Whole Life,2017-04-01,93.04
Louisiana,North Lake,Whole Life,2017-07-01,59.45
Louisiana,North Lake,Whole Life,2017-10-01,145.75
Louisiana,North Lake,Annuities,1998-01-01,0.0
Louisiana,North Lake,Annuities,1998-04-01,0.0
Louisiana,North Lake,Annuities,1998-07-01,14.22
Louisiana,North Lake,Annuities,1998-10-01,1.94
Louisiana,North Lake,Annuities,1999-01-01,3.95
Louisiana,North Lake,Annuities,1999-04-01,5.44
Louisiana,North Lake,Annuities,1999-07-01,0.0
Louisiana,North Lake,Annuities,1999-10-01,0.0
Louisiana,North Lake,Annuities,2000-01-01,13.72
Louisiana,North Lake,Annuities,2000-04-01,10.07
Louisiana,North Lake,Annuities,2000-07-01,3.71
Louisiana,North Lake,Annuities,2000-10-01,4.44
Louisiana,North Lake,Annuities,2001-01-01,4.33
Louisiana,North Lake,Annuities,2001-04-01,0.0
Louisiana,North Lake,Annuities,2001-07-01,0.0
Louisiana,North Lake,Annuities,2001-10-01,3.43
Louisiana,North Lake,Annuities,2002-01-01,6.11
Louisiana,North Lake,Annuities,2002-04-01,0.0
Louisiana,North Lake,Annuities,2002-07-01,3.74
Louisiana,North Lake,Annuities,2002-10-01,0.0
Louisiana,North Lake,Annuities,2003-01-01,6.06
Louisiana,North Lake,Annuities,2003-04-01,0.0
Louisiana,North Lake,Annuities,2003-07-01,0.0
Louisiana,North Lake,Annuities,2003-10-01,4.13
Louisiana,North Lake,Annuities,2004-01-01,7.95
Louisiana,North Lake,Annuities,2004-04-01,3.62
Louisiana,North Lake,Annuities,2004-07-01,1.31
Louisiana,North Lake,Annuities,2004-10-01,0.0
Louisiana,North Lake,Annuities,2005-01-01,0.0
Louisiana,North Lake,Annuities,2005-04-01,5.32
Louisiana,North Lake,Annuities,2005-07-01,7.64
Louisiana,North Lake,Annuities,2005-10-01,6.01
Louisiana,North Lake,Annuities,2006-01-01,9.64
Louisiana,North Lake,Annuities,2006-04-01,6.82
Louisiana,North Lake,Annuities,2006-07-01,0.0
Louisiana,North Lake,Annuities,2006-10-01,6.22
Louisiana,North Lake,Annuities,2007-01-01,3.44
Louisiana,North Lake,Annuities,2007-04-01,2.15
Louisiana,North Lake,Annuities,2007-07-01,1.37
Louisiana,North Lake,Annuities,2007-10-01,9.76
Louisiana,North Lake,Annuities,2008-01-01,2.76
Louisiana,North Lake,Annuities,2008-04-01,0.0
Louisiana,North Lake,Annuities,2008-07-01,0.0
Louisiana,North Lake,Annuities,2008-10-01,0.0
Louisiana,North Lake,Annuities,2009-01-01,0.0
Louisiana,North Lake,Annuities,2009-04-01,1.08
Louisiana,North Lake,Annuities,2009-07-01,4.9
Louisiana,North Lake,Annuities,2009-10-01,0.0
Louisiana,North Lake,Annuities,2010-01-01,6.83
Louisiana,North Lake,Annuities,2010-04-01,1.53
Louisiana,North Lake,Annuities,2010-07-01,0.0
Louisiana,North Lake,Annuities,2010-10-01,3.94
Louisiana,North Lake,Annuities,2011-01-01,0.0
Louisiana,North Lake,Annuities,2011-04-01,3.36
Louisiana,North Lake,Annuities,2011-07-01,12.31
Louisiana,North Lake,Annuities,2011-10-01,3.5
Louisiana,North Lake,Annuities,2012-01-01,2.09
Louisiana,North Lake,Annuities,2012-04-01,1.62
Louisiana,North Lake,Annuities,2012-07-01,4.22
Louisiana,North Lake,Annuities,2012-10-01,5.19
Louisiana,North Lake,Annuities,2013-01-01,1.0
Louisiana,North Lake,Annuities,2013-04-01,1.56
Louisiana,North Lake,Annuities,2013-07-01,5.53
Louisiana,North Lake,Annuities,2013-10-01,2.71
Louisiana,North Lake,Annuities,2014-01-01,4.92
Louisiana,North Lake,Annuities,2014-04-01,7.07
Louisiana,North Lake,Annuities,2014-07-01,20.42
Louisiana,North Lake,Annuities,2014-10-01,2.04
Louisiana,North Lake,Annuities,2015-01-01,7.77
Louisiana,North Lake,Annuities,2015-04-01,3.06
Louisiana,North Lake,Annuities,2015-07-01,27.77
Louisiana,North Lake,Annuities,2015-10-01,0.0
Louisiana,North Lake,Annuities,2016-01-01,15.82
Louisiana,North Lake,Annuities,2016-04-01,6.27
Louisiana,North Lake,Annuities,2016-07-01,1.75
Louisiana,North Lake,Annuities,2016-10-01,14.82
Louisiana,North Lake,Annuities,2017-01-01,13.34
Louisiana,North Lake,Annuities,2017-04-01,0.0
Louisiana,North Lake,Annuities,2017-07-01,6.59
Louisiana,North Lake,Annuities,2017-10-01,8.69
Louisiana,North Lake,Annuities,1998-01-01,40.87
Louisiana,North Lake,Annuities,1998-04-01,19.48
Louisiana,North Lake,Annuities,1998-07-01,54.71
Louisiana,North Lake,Annuities,1998-10-01,33.36
Louisiana,North Lake,Annuities,1999-01-01,27.34
Louisiana,North Lake,Annuities,1999-04-01,18.47
Louisiana,North Lake,Annuities,1999-07-01,29.98
Louisiana,North Lake,Annuities,1999-10-01,54.54
Louisiana,North Lake,Annuities,2000-01-01,47.12
Louisiana,North Lake,Annuities,2000-04-01,51.76
Louisiana,North Lake,Annuities,2000-07-01,42.73
Louisiana,North Lake,Annuities,2000-10-01,44.53
Louisiana,North Lake,Annuities,2001-01-01,61.58
Louisiana,North Lake,Annuities,2001-04-01,33.89
Louisiana,North Lake,Annuities,2001-07-01,34.13
Louisiana,North Lake,Annuities,2001-10-01,24.98
Louisiana,North Lake,Annuities,2002-01-01,43.77
Louisiana,North Lake,Annuities,2002-04-01,30.46
Louisiana,North Lake,Annuities,2002-07-01,27.04
Louisiana,North Lake,Annuities,2002-10-01,54.8
Louisiana,North Lake,Annuities,2003-01-01,50.03
Louisiana,North Lake,Annuities,2003-04-01,64.73
Louisiana,North Lake,Annuities,2003-07-01,26.7
Louisiana,North Lake,Annuities,2003-10-01,46.41
Louisiana,North Lake,Annuities,2004-01-01,71.07
Louisiana,North Lake,Annuities,2004-04-01,22.41
Louisiana,North Lake,Annuities,2004-07-01,16.23
Louisiana,North Lake,Annuities,2004-10-01,39.23
Louisiana,North Lake,Annuities,2005-01-01,42.68
Louisiana,North Lake,Annuities,2005-04-01,18.76
Louisiana,North Lake,Annuities,2005-07-01,36.71
Louisiana,North Lake,Annuities,2005-10-01,29.64
Louisiana,North Lake,Annuities,2006-01-01,41.69
Louisiana,North Lake,Annuities,2006-04-01,31.73
Louisiana,North Lake,Annuities,2006-07-01,22.0
Louisiana,North Lake,Annuities,2006-10-01,17.93
Louisiana,North Lake,Annuities,2007-01-01,30.63
Louisiana,North Lake,Annuities,2007-04-01,26.83
Louisiana,North Lake,Annuities,2007-07-01,19.47
Louisiana,North Lake,Annuities,2007-10-01,44.86
Louisiana,North Lake,Annuities,2008-01-01,37.73
Louisiana,North Lake,Annuities,2008-04-01,30.26
Louisiana,North Lake,Annuities,2008-07-01,26.43
Louisiana,North Lake,Annuities,2008-10-01,17.73
Louisiana,North Lake,Annuities,2009-01-01,40.78
Louisiana,North Lake,Annuities,2009-04-01,23.46
Louisiana,North Lake,Annuities,2009-07-01,12.46
Louisiana,North Lake,Annuities,2009-10-01,32.52
Louisiana,North Lake,Annuities,2010-01-01,28.78
Louisiana,North Lake,Annuities,2010-04-01,30.45
Louisiana,North Lake,Annuities,2010-07-01,14.84
Louisiana,North Lake,Annuities,2010-10-01,27.51
Louisiana,North Lake,Annuities,2011-01-01,38.67
Louisiana,North Lake,Annuities,2011-04-01,39.85
Louisiana,North Lake,Annuities,2011-07-01,14.01
Louisiana,North Lake,Annuities,2011-10-01,19.7
Louisiana,North Lake,Annuities,2012-01-01,50.59
Louisiana,North Lake,Annuities,2012-04-01,45.73
Louisiana,North Lake,Annuities,2012-07-01,41.72
Louisiana,North Lake,Annuities,2012-10-01,43.35
Louisiana,North Lake,Annuities,2013-01-01,41.26
Louisiana,North Lake,Annuities,2013-04-01,24.35
Louisiana,North Lake,Annuities,2013-07-01,45.69
Louisiana,North Lake,Annuities,2013-10-01,35.93
Louisiana,North Lake,Annuities,2014-01-01,51.3
Louisiana,North Lake,Annuities,2014-04-01,27.22
Louisiana,North Lake,Annuities,2014-07-01,32.05
Louisiana,North Lake,Annuities,2014-10-01,21.25
Louisiana,North Lake,Annuities,2015-01-01,35.76
Louisiana,North Lake,Annuities,2015-04-01,27.02
Louisiana,North Lake,Annuities,2015-07-01,43.8
Louisiana,North Lake,Annuities,2015-10-01,17.64
Louisiana,North Lake,Annuities,2016-01-01,45.92
Louisiana,North Lake,Annuities,2016-04-01,29.17
Louisiana,North Lake,Annuities,2016-07-01,16.7
Louisiana,North Lake,Annuities,2016-10-01,37.82
Louisiana,North Lake,Annuities,2017-01-01,34.98
Louisiana,North Lake,Annuities,2017-04-01,91.05
Louisiana,North Lake,Annuities,2017-07-01,31.48
Louisiana,North Lake,Annuities,2017-10-01,26.55
Louisiana,North Louisiana,Term Life,1998-01-01,0.52
Louisiana,North Louisiana,Term Life,1998-04-01,5.73
Louisiana,North Louisiana,Term Life,1998-07-01,6.38
Louisiana,North Louisiana,Term Life,1998-10-01,2.29
Louisiana,North Louisiana,Term Life,1999-01-01,0.91
Louisiana,North Louisiana,Term Life,1999-04-01,3.73
Louisiana,North Louisiana,Term Life,1999-07-01,0.95
Louisiana,North Louisiana,Term Life,1999-10-01,3.57
Louisiana,North Louisiana,Term Life,2000-01-01,3.61
Louisiana,North Louisiana,Term Life,2000-04-01,9.94
Louisiana,North Louisiana,Term Life,2000-07-01,0.53
Louisiana,North Louisiana,Term Life,2000-10-01,9.57
Louisiana,North Louisiana,Term Life,2001-01-01,21.03
Louisiana,North Louisiana,Term Life,2001-04-01,16.58
Louisiana,North Louisiana,Term Life,2001-07-01,12.0
Louisiana,North Louisiana,Term Life,2001-10-01,0.0
Louisiana,North Louisiana,Term Life,2002-01-01,2.83
Louisiana,North Louisiana,Term Life,2002-04-01,3.09
Louisiana,North Louisiana,Term Life,2002-07-01,6.97
Louisiana,North Louisiana,Term Life,2002-10-01,10.99
Louisiana,North Louisiana,Term Life,2003-01-01,1.36
Louisiana,North Louisiana,Term Life,2003-04-01,1.12
Louisiana,North Louisiana,Term Life,2003-07-01,3.12
Louisiana,North Louisiana,Term Life,2003-10-01,3.14
Louisiana,North Louisiana,Term Life,2004-01-01,2.38
Louisiana,North Louisiana,Term Life,2004-04-01,14.4
Louisiana,North Louisiana,Term Life,2004-07-01,8.46
Louisiana,North Louisiana,Term Life,2004-10-01,11.51
Louisiana,North Louisiana,Term Life,2005-01-01,4.9
Louisiana,North Louisiana,Term Life,2005-04-01,4.28
Louisiana,North Louisiana,Term Life,2005-07-01,11.76
Louisiana,North Louisiana,Term Life,2005-10-01,0.44
Louisiana,North Louisiana,Term Life,2006-01-01,2.97
Louisiana,North Louisiana,Term Life,2006-04-01,5.38
Louisiana,North Louisiana,Term Life,2006-07-01,10.43
Louisiana,North Louisiana,Term Life,2006-10-01,1.27
Louisiana,North Louisiana,Term Life,2007-01-01,3.35
Louisiana,North Louisiana,Term Life,2007-04-01,6.49
Louisiana,North Louisiana,Term Life,2007-07-01,5.03
Louisiana,North Louisiana,Term Life,2007-10-01,5.84
Louisiana,North Louisiana,Term Life,2008-01-01,5.61
Louisiana,North Louisiana,Term Life,2008-04-01,13.98
Louisiana,North Louisiana,Term Life,2008-07-01,8.36
Louisiana,North Louisiana,Term Life,2008-10-01,6.85
Louisiana,North Louisiana,Term Life,2009-01-01,1.03
Louisiana,North Louisiana,Term Life,2009-04-01,21.42
Louisiana,North Louisiana,Term Life,2009-07-01,3.7
Louisiana,North Louisiana,Term Life,2009-10-01,0.66
Louisiana,North Louisiana,Term Life,2010-01-01,18.2
Louisiana,North Louisiana,Term Life,2010-04-01,2.57
Louisiana,North Louisiana,Term Life,2010-07-01,5.18
Louisiana,North Louisiana,Term Life,2010-10-01,3.75
Louisiana,North Louisiana,Term Life,2011-01-01,4.55
Louisiana,North Louisiana,Term Life,2011-04-01,10.83
Louisiana,North Louisiana,Term Life,2011-07-01,1.9
Louisiana,North Louisiana,Term Life,2011-10-01,3.65
Louisiana,North Louisiana,Term Life,2012-01-01,1.01
Louisiana,North Louisiana,Term Life,2012-04-01,2.44
Louisiana,North Louisiana,Term Life,2012-07-01,9.42
Louisiana,North Louisiana,Term Life,2012-10-01,2.29
Louisiana,North Louisiana,Term Life,2013-01-01,0.98
Louisiana,North Louisiana,Term Life,2013-04-01,4.63
Louisiana,North Louisiana,Term Life,2013-07-01,7.05
Louisiana,North Louisiana,Term Life,2013-10-01,2.47
Louisiana,North Louisiana,Term Life,2014-01-01,0.18
Louisiana,North Louisiana,Term Life,2014-04-01,14.05
Louisiana,North Louisiana,Term Life,2014-07-01,0.62
Louisiana,North Louisiana,Term Life,2014-10-01,8.72
Louisiana,North Louisiana,Term Life,2015-01-01,6.03
Louisiana,North Louisiana,Term Life,2015-04-01,0.64
Louisiana,North Louisiana,Term Life,2015-07-01,12.08
Louisiana,North Louisiana,Term Life,2015-10-01,13.73
Louisiana,North Louisiana,Term Life,2016-01-01,1.12
Louisiana,North Louisiana,Term Life,2016-04-01,9.41
Louisiana,North Louisiana,Term Life,2016-07-01,3.83
Louisiana,North Louisiana,Term Life,2016-10-01,6.62
Louisiana,North Louisiana,Term Life,2017-01-01,3.91
Louisiana,North Louisiana,Term Life,2017-04-01,15.73
Louisiana,North Louisiana,Term Life,2017-07-01,24.82
Louisiana,North Louisiana,Term Life,2017-10-01,0.0
Louisiana,North Louisiana,Whole Life,1998-01-01,8.75
Louisiana,North Louisiana,Whole Life,1998-04-01,28.68
Louisiana,North Louisiana,Whole Life,1998-07-01,33.77
Louisiana,North Louisiana,Whole Life,1998-10-01,27.46
Louisiana,North Louisiana,Whole Life,1999-01-01,10.31
Louisiana,North Louisiana,Whole Life,1999-04-01,40.52
Louisiana,North Louisiana,Whole Life,1999-07-01,33.81
Louisiana,North Louisiana,Whole Life,1999-10-01,20.49
Louisiana,North Louisiana,Whole Life,2000-01-01,13.1
Louisiana,North Louisiana,Whole Life,2000-04-01,16.93
Louisiana,North Louisiana,Whole Life,2000-07-01,49.67
Louisiana,North Louisiana,Whole Life,2000-10-01,9.3
Louisiana,North Louisiana,Whole Life,2001-01-01,2.01
Louisiana,North Louisiana,Whole Life,2001-04-01,18.26
Louisiana,North Louisiana,Whole Life,2001-07-01,40.88
Louisiana,North Louisiana,Whole Life,2001-10-01,16.37
Louisiana,North Louisiana,Whole Life,2002-01-01,8.69
Louisiana,North Louisiana,Whole Life,2002-04-01,31.3
Louisiana,North Louisiana,Whole Life,2002-07-01,29.3
Louisiana,North Louisiana,Whole Life,2002-10-01,29.0
Louisiana,North Louisiana,Whole Life,2003-01-01,20.62
Louisiana,North Louisiana,Whole Life,2003-04-01,41.46
Louisiana,North Louisiana,Whole Life,2003-07-01,34.65
Louisiana,North Louisiana,Whole Life,2003-10-01,14.26
Louisiana,North Louisiana,Whole Life,2004-01-01,7.88
Louisiana,North Louisiana,Whole Life,2004-04-01,26.92
Louisiana,North Louisiana,Whole Life,2004-07-01,39.4
Louisiana,North Louisiana,Whole Life,2004-10-01,5.32
Louisiana,North Louisiana,Whole Life,2005-01-01,10.95
Louisiana,North Louisiana,Whole Life,2005-04-01,36.78
Louisiana,North Louisiana,Whole Life,2005-07-01,52.05
Louisiana,North Louisiana,Whole Life,2005-10-01,25.32
Louisiana,North Louisiana,Whole Life,2006-01-01,4.15
Louisiana,North Louisiana,Whole Life,2006-04-01,30.46
Louisiana,North Louisiana,Whole Life,2006-07-01,18.45
Louisiana,North Louisiana,Whole Life,2006-10-01,11.22
Louisiana,North Louisiana,Whole Life,2007-01-01,8.49
Louisiana,North Louisiana,Whole Life,2007-04-01,36.04
Louisiana,North Louisiana,Whole Life,2007-07-01,43.77
Louisiana,North Louisiana,Whole Life,2007-10-01,28.55
Louisiana,North Louisiana,Whole Life,2008-01-01,21.61
Louisiana,North Louisiana,Whole Life,2008-04-01,28.74
Louisiana,North Louisiana,Whole Life,2008-07-01,31.92
Louisiana,North Louisiana,Whole Life,2008-10-01,23.87
Louisiana,North Louisiana,Whole Life,2009-01-01,5.53
Louisiana,North Louisiana,Whole Life,2009-04-01,32.34
Louisiana,North Louisiana,Whole Life,2009-07-01,42.47
Louisiana,North Louisiana,Whole Life,2009-10-01,28.03
Louisiana,North Louisiana,Whole Life,2010-01-01,9.19
Louisiana,North Louisiana,Whole Life,2010-04-01,32.14
Louisiana,North Louisiana,Whole Life,2010-07-01,31.55
Louisiana,North Louisiana,Whole Life,2010-10-01,34.89
Louisiana,North Louisiana,Whole Life,2011-01-01,16.06
Louisiana,North Louisiana,Whole Life,2011-04-01,19.28
Louisiana,North Louisiana,Whole Life,2011-07-01,28.14
Louisiana,North Louisiana,Whole Life,2011-10-01,24.13
Louisiana,North Louisiana,Whole Life,2012-01-01,3.71
Louisiana,North Louisiana,Whole Life,2012-04-01,17.27
Louisiana,North Louisiana,Whole Life,2012-07-01,28.7
Louisiana,North Louisiana,Whole Life,2012-10-01,13.37
Louisiana,North Louisiana,Whole Life,2013-01-01,9.21
